,bedrooms,bathrooms,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,zipcode,sqft_living15,sqft_lot15,price,age,predicted,expected
294,3,2.0,2.0,0,3,5,8,1270,700,98126,2390,4166,550000,31235,684093,1766530
295,4,2.5,2.0,0,0,3,10,3360,0,98075,3150,11374,879000,7495,823919,1765098
296,3,2.0,1.0,0,0,3,7,1320,0,98042,1740,7316,265000,7903,250570,1033200
297,3,2.5,2.0,0,0,3,8,2650,0,98059,2400,7220,446500,9193,482623,1492648
298,3,1.5,1.0,0,0,3,7,1330,700,98108,2140,5592,404000,18780,378853,1473666
299,3,1.75,1.0,0,2,3,7,1090,500,98188,1630,9052,267500,20967,295105,1222704
300,4,5.0,1.0,1,4,3,10,2600,1950,98074,4550,19508,3080000,4557,2574673,3777412
301,3,2.5,2.0,0,0,3,8,2440,0,98003,2510,7903,335000,6066,360076,1233877
302,3,2.5,1.0,0,0,4,7,970,970,98117,2190,7310,576000,24276,616643,1829910
303,3,2.5,2.0,0,0,3,8,2040,0,98038,2370,4590,208633,3377,364271,1279424
304,3,2.25,1.0,0,0,4,7,1120,1080,98166,1460,10139,315000,18642,381100,1248900
305,3,1.75,1.0,0,0,4,8,960,960,98112,1740,4000,725000,37302,818256,2495854
306,4,2.75,1.0,0,0,4,8,1400,400,98177,1800,8275,550000,18354,530131,1543692
307,4,2.25,2.0,0,0,3,8,2180,0,98074,2250,9781,610750,11120,559920,1540666
308,2,1.0,1.5,0,0,4,6,1010,0,98105,1460,5000,550700,39140,473858,2080655
309,4,2.75,2.0,0,0,5,8,2220,1100,98056,2720,8330,665000,20096,621906,1843003
310,4,2.5,1.5,0,2,5,8,1980,390,98144,2440,5750,834000,31816,809389,2384170
311,5,1.75,1.5,0,0,3,6,1660,0,98065,1660,78408,201000,36455,390103,1281691
312,5,2.5,2.0,0,4,5,10,3370,280,98119,2880,5400,2380000,34089,2155488,3182356
313,4,3.25,1.0,0,3,3,11,2690,1600,98006,3860,11244,1380000,6377,1352395,2433639
314,4,3.25,1.0,0,3,3,11,2690,1600,98006,3860,11244,1400000,6551,1352840,2433918
315,4,2.25,1.0,0,0,3,8,1350,600,98058,2150,7350,305000,13092,339071,1214523
316,3,2.0,1.0,0,0,5,8,1720,870,98133,1570,8162,487000,24569,534820,1574264
317,3,2.5,1.0,0,0,4,8,1930,0,98042,2350,57500,390000,9992,365960,1207743
318,2,1.0,1.0,0,0,4,7,1170,300,98103,1570,3864,548000,35998,572750,2138568
319,4,1.0,1.0,0,0,3,6,800,0,98166,1310,8775,268750,26258,231018,1070921
320,5,2.75,2.0,0,0,3,9,3150,0,98052,1560,8384,819900,497,760386,1722381
321,3,2.25,2.0,0,0,3,8,2030,0,98027,2660,17958,520000,11253,528647,1507985
322,3,2.0,1.0,0,0,3,7,1450,0,98001,1520,9518,230000,4219,233029,1178303
323,3,1.75,1.0,0,0,3,7,1510,0,98023,1510,9753,240000,16833,236958,956245
324,2,1.0,1.0,0,0,3,6,960,280,98146,1820,7460,232000,33850,265572,1371708
325,2,1.0,1.0,0,0,3,6,960,280,98146,1820,7460,240500,34037,265710,1372010
326,3,2.5,2.0,0,0,3,9,3030,0,98077,3080,35781,274975,10161,700052,1662047
327,4,2.0,1.5,0,0,4,9,2050,0,98102,2320,5500,740000,33850,1056534,2511199
328,3,1.0,1.0,0,0,2,7,1000,0,98166,1150,7600,186375,23128,235133,1099494
329,3,2.25,1.0,0,0,4,9,1590,780,98005,2500,10004,790000,13719,778275,1708565
330,4,3.5,2.0,0,0,3,9,1890,910,98105,2370,6120,880000,23269,1072423,2555218
331,6,1.75,2.0,0,0,4,7,2240,0,98198,1590,7955,279000,22020,325339,1086575
332,3,2.0,1.0,0,2,3,8,1810,0,98022,1910,10450,295000,8610,346219,1290880
333,2,1.0,1.0,0,0,3,7,1070,0,98103,1710,5000,640000,33335,498591,2068730
334,4,2.0,2.0,0,0,5,9,2490,0,98040,2770,9525,940000,16985,999065,2209008
335,4,2.5,2.0,0,0,3,7,1960,0,98038,1800,5894,260000,4297,309066,1234341
336,3,2.75,1.0,0,0,3,9,1860,1070,98072,2580,11045,559900,3805,612888,1574882
337,4,2.0,1.5,0,0,5,7,1510,0,98103,1820,3750,791500,37823,631694,2210201
338,3,1.75,1.0,0,0,3,7,1420,0,98133,1740,8000,265000,22152,386075,1391956
339,3,1.75,1.0,0,0,3,7,1740,0,98178,880,78408,245000,22400,319034,1298569
340,4,1.75,2.0,0,0,4,7,2560,0,98052,2560,14764,485000,19471,611723,1683497
341,4,3.5,2.0,0,0,3,9,2420,620,98059,3470,8066,684000,1770,612798,1612118
342,3,1.75,1.0,0,0,3,8,1300,1200,98125,1580,8691,425000,21070,510556,1682346
343,4,1.75,1.0,0,0,4,6,1275,0,98070,1660,20000,309600,8690,313158,1079044
344,4,2.5,2.0,0,0,3,8,2580,0,98065,2380,5823,552250,4581,514617,1411760
345,4,1.0,1.0,0,0,3,6,1000,0,98178,1020,7138,165000,26136,180792,1152814
346,4,1.0,1.0,0,0,3,6,1000,0,98178,1020,7138,239900,26295,180910,1153071
347,2,1.0,1.0,0,0,4,6,1070,0,98059,1360,32156,320000,31019,275135,1230683
348,3,2.0,1.0,0,0,4,7,1390,0,98030,1720,12080,206600,10155,250014,1007444
349,4,1.75,1.0,0,0,3,7,1250,1250,98155,2040,8646,387000,15445,424603,1673444
350,1,0.75,1.0,0,0,3,4,560,0,98014,1300,19207,299000,17321,190814,1152665
351,4,2.75,2.0,0,0,3,9,2270,0,98040,2610,10180,855000,18161,911597,2108565
352,3,1.0,1.0,0,0,4,7,1300,600,98166,1940,14400,315000,22305,372705,1244814
353,2,1.0,1.0,0,2,5,7,790,200,98103,1930,3120,437500,39418,618152,2170410
354,4,1.5,1.0,0,0,4,7,1050,500,98001,1640,22654,252000,16883,233496,1214505
355,4,1.75,1.0,0,0,5,7,1100,1100,98118,1600,5766,375000,21704,453678,1487321
356,4,2.5,2.0,0,0,3,7,1910,0,98038,2010,5091,300000,3504,307994,1233818
357,4,1.0,1.5,0,0,4,7,1750,0,98006,1750,10530,420000,22193,489313,1561087
358,3,1.0,1.0,0,0,3,7,1330,0,98033,1340,17689,900000,31536,481222,1810915
359,3,2.5,2.0,0,2,3,9,1980,460,98116,1520,5750,679900,5330,790329,1752323
360,3,2.5,2.0,0,0,3,7,1640,0,98053,1580,28399,463000,8191,477247,1369876
361,5,2.5,2.0,0,0,4,9,2760,0,98059,2470,11340,380000,13388,575121,1511708
362,4,2.5,2.0,0,0,3,7,1820,0,98038,1820,8168,329500,7648,297504,1216985
363,3,2.5,1.0,0,0,3,8,1340,770,98033,2040,9363,604950,595,609395,1921582
364,5,2.5,1.0,0,2,4,8,1640,1400,98006,2920,8800,795000,17791,789767,1803327
365,3,2.0,2.0,0,0,3,7,1840,0,98045,1380,44049,465000,7699,356083,1291469
366,4,2.5,2.0,0,0,3,9,2990,0,98166,2140,17449,673000,4832,556977,1440503
367,4,2.5,2.0,0,0,3,10,3520,0,98074,3400,21455,810000,8674,867396,1984894
368,4,2.75,1.0,0,0,4,8,1910,530,98075,2770,24361,785000,9608,652646,1568020
369,4,3.0,1.0,0,0,3,7,1370,720,98056,1810,7650,338000,10550,354182,1688053
370,3,2.25,2.0,0,0,3,7,1430,0,98056,1430,7220,280000,8007,294237,1371774
371,4,2.25,1.0,0,0,5,7,1100,1080,98133,1810,6929,315000,22188,448902,1474247
372,4,2.25,1.0,0,0,5,7,1100,1080,98133,1810,6929,530000,22362,449030,1474525
373,5,3.0,2.0,0,0,3,9,3450,0,98023,2860,9721,380000,4009,474460,1297522
374,3,2.25,2.0,0,0,3,7,1450,0,98056,1650,7625,297000,7527,301809,1393387
375,4,2.5,2.0,0,0,3,10,3230,0,98075,3480,7447,730000,3792,809235,1748887
376,3,1.75,1.0,0,0,3,7,1110,530,98125,1770,12600,450000,27188,431060,1545253
377,3,3.0,1.0,0,0,3,7,1060,530,98038,1680,7500,275000,6508,261161,1165002
378,4,2.0,2.0,0,0,3,7,2020,0,98115,1910,3120,595000,20207,605102,1827746
379,3,1.5,1.5,0,0,3,7,1300,0,98144,1590,2577,435000,40653,437701,2012184
380,2,1.5,1.0,0,0,1,6,1380,0,98011,3130,19868,270000,22173,326713,1373806
381,3,3.0,2.0,0,0,3,10,3030,1010,98077,3360,14142,950000,10443,904524,1757393
382,4,2.25,2.0,0,0,3,7,2130,0,98019,2300,6930,389000,5184,395717,1276954
383,4,2.25,1.0,0,0,3,8,1580,970,98052,2420,8050,560000,17187,604341,1649606
384,5,3.5,2.0,0,2,3,11,3480,1320,98006,4050,19009,1350000,6052,1276860,2249511
385,4,2.25,2.0,0,0,4,8,2510,0,98040,2450,9691,799000,16750,888528,2213031
386,3,2.0,1.0,0,0,4,7,1410,0,98072,1410,9600,365500,11498,394748,1329236
387,3,2.0,1.0,0,0,3,7,1160,490,98058,1710,7350,252350,12918,267772,1134387
388,4,2.5,2.0,0,0,3,8,2120,0,98146,1880,12000,403950,7917,440549,1485815
389,4,1.5,1.0,0,0,3,7,1380,660,98177,1610,10020,385000,22127,443203,1589533
390,4,1.0,1.5,0,0,3,7,1550,0,98106,1450,7620,345000,21162,327716,1334125
391,3,2.75,2.0,0,0,4,9,1980,0,98008,1950,2856,490000,13043,660494,1706449
392,3,2.5,2.0,0,0,3,8,1600,0,98019,1790,27743,330000,3455,365178,1167925
393,4,2.75,2.0,0,0,3,8,3300,0,98004,3180,12239,927000,22411,1204973,2910701
394,4,2.5,2.0,0,1,4,10,3840,0,98040,3600,16553,1120000,11531,1473943,2863766
395,2,1.0,1.0,0,0,5,7,1220,0,98028,2000,9600,330000,23860,380493,1333037
396,5,2.25,1.0,0,0,4,7,1500,1220,98008,2110,8800,530000,20886,585741,1965652
397,4,2.0,1.0,0,0,1,8,1940,0,98006,2000,10071,365000,19166,532686,1618334
398,3,2.5,1.5,0,0,3,7,1260,900,98118,1060,3500,378750,38520,401720,1505199
399,4,1.75,1.5,0,0,4,7,1530,0,98058,1390,8750,269900,16971,274068,1120407
400,3,3.5,2.0,0,0,3,8,1290,420,98122,1630,1543,557000,2621,566039,2021083
401,4,1.75,1.0,0,0,4,7,2150,1580,98022,1880,16963,360000,14846,421202,1556342
402,2,1.0,1.0,0,0,4,7,940,0,98117,1560,4500,352000,28600,479998,1559580
403,3,2.5,2.0,0,0,3,8,1750,0,98045,2430,22357,437000,7724,402667,1336366
404,4,2.5,2.0,0,0,3,7,1820,0,98038,1820,7107,322500,7473,296973,1216342
405,3,3.25,2.0,0,0,3,9,1330,180,98116,1510,1352,650000,5002,603766,1565760
406,3,2.0,3.0,0,0,3,8,1290,0,98103,1290,3235,450000,4965,453521,1846637
407,3,2.0,1.0,0,0,3,7,1570,0,98092,1570,5250,278500,6315,247806,986729
408,4,2.5,2.0,0,0,3,8,1930,0,98055,2090,6996,364950,7421,333001,1130774
409,4,3.5,1.0,0,4,4,10,2840,0,98038,3180,36852,840000,10480,1032766,1964763
410,3,2.5,2.0,0,0,3,7,1550,0,98031,1550,8134,268000,8842,277910,995402
411,2,1.0,1.0,0,0,3,5,833,0,98070,1380,143947,517534,3118,267025,1028893
412,3,2.5,2.0,0,0,4,8,2990,0,98077,2990,36497,632925,13456,642871,1656432
413,3,2.5,2.0,0,0,3,9,2000,0,98034,2450,8118,577500,7143,576502,1755074
414,4,1.5,1.5,0,2,3,7,2390,0,98178,2850,6867,339000,34741,442597,1546076
415,3,1.75,1.0,0,0,4,7,1530,1380,98052,2520,18295,570000,17418,598898,1670672
416,4,1.75,1.0,0,0,3,7,1610,475,98024,2690,174240,563500,18439,502768,1611938
417,4,2.25,1.0,0,0,5,7,1290,910,98133,1910,8660,423000,19362,460493,1504021
418,3,2.25,2.0,0,0,3,8,1860,0,98019,2320,5465,355000,1087,396081,1230092
419,5,4.25,2.0,0,0,3,12,6070,0,98024,4680,211267,1550000,5669,1986903,2905207
420,2,1.0,1.0,0,0,3,7,950,0,98103,1320,4050,482000,26999,448922,1994923
421,3,1.75,1.0,0,0,5,7,1600,0,98006,1580,9800,625000,21760,516012,1549655
422,3,2.5,2.0,0,0,3,8,2250,0,98056,2360,11632,538000,9849,440307,1660620
423,3,2.5,2.0,0,0,4,8,2280,0,98058,2310,10094,380000,10963,405650,1292089
424,2,1.0,1.0,0,0,3,7,940,0,98122,1300,5120,375000,38548,442450,1922366
425,3,2.5,1.0,0,0,5,7,1030,500,98038,1850,8140,245000,7032,294789,1169588
426,5,1.75,1.0,0,0,4,7,2190,0,98166,1620,39480,310000,24789,432358,1323197
427,3,2.0,1.0,0,0,4,8,1770,580,98004,3530,15715,1300000,14300,1058298,2735896
428,4,2.0,1.0,0,0,3,7,1200,240,98034,1460,9660,397000,15831,379031,1636927
429,3,2.5,2.0,0,0,3,8,2200,0,98058,2310,5082,365000,3783,380198,1264810
430,4,3.0,2.0,0,0,3,9,2290,0,98042,2290,8250,328500,9066,378889,1201689
431,4,3.0,2.0,0,0,3,11,4040,0,98052,3930,21887,988000,10112,1132840,2009043
432,4,2.5,1.5,0,0,5,8,1920,690,98103,1810,3277,1000000,33805,836993,2434970
433,3,2.5,2.0,0,0,3,7,1490,0,98055,1490,2094,237000,3532,304756,1024524
434,4,2.5,2.0,0,0,3,8,2450,0,98011,2300,4674,525000,4279,512602,1466408
435,4,2.5,1.0,0,0,3,9,1440,270,98006,2140,9131,749000,14138,610956,1572950
436,5,2.5,2.0,0,0,3,10,3470,1400,98074,3180,11398,722500,11555,966958,2173357
437,3,2.5,2.0,0,0,3,10,3130,0,98052,2860,9003,843000,8836,890074,1803900
438,2,2.0,3.0,0,0,3,8,1270,0,98115,1610,3090,438000,5302,464214,1506850
439,3,1.75,1.0,0,2,3,8,1540,580,98146,2460,11760,578000,13772,514599,1559865
440,3,1.5,1.0,0,0,5,7,1670,0,98001,2077,4910,227950,22180,305450,1355705
441,3,2.25,2.0,0,0,3,7,2070,0,98001,1890,7519,196000,14812,308836,1305063
442,2,1.0,1.0,0,0,3,8,1070,350,98105,2400,5406,641000,22475,634734,2265738
443,3,1.5,1.0,0,0,4,6,1250,0,98038,1930,210394,350000,12895,311679,1235794
444,3,1.0,1.0,0,0,4,7,940,0,98032,1150,8050,205000,19954,204202,897817
445,3,1.75,1.0,0,0,3,7,1920,0,98072,1920,9760,400000,17137,462923,1450937
446,3,2.5,1.0,0,0,3,10,2610,935,98027,3630,7704,1030000,3600,845116,1969849
447,3,2.0,1.0,0,0,3,7,1260,0,98034,1510,5460,505000,15783,375359,1616272
448,5,2.5,1.0,0,0,3,7,1300,1040,98034,1930,7221,475000,14526,448093,1822613
449,3,2.25,1.0,0,0,5,8,1440,1150,98028,2580,9450,520000,13822,534913,1510342
450,3,4.5,2.0,0,2,3,10,3260,710,98034,2610,13838,1450000,14000,1227364,2632493
451,3,1.75,1.0,0,0,3,7,1220,0,98011,1630,10007,333500,18261,361389,1256491
452,3,1.0,1.0,0,0,4,6,1400,0,98038,1230,10209,232000,14297,237284,1154234
453,3,2.75,1.0,0,0,4,8,1710,650,98006,2120,16117,691100,11798,652716,1666276
454,3,1.75,1.0,0,0,4,8,1870,0,98040,1900,10005,811000,20010,777881,2131706
455,3,2.5,2.0,0,0,3,9,2830,0,98028,2500,5788,551000,4887,624917,1586911
456,3,2.5,2.0,0,0,3,8,2260,0,98072,2350,3710,496500,7677,518003,1494654
457,3,3.0,2.0,1,3,4,9,1770,200,98070,2280,75396,705000,12748,817892,2195154
458,4,2.5,1.0,0,2,5,9,1770,1370,98055,2460,9600,578000,17694,541178,1550750
459,3,1.75,1.0,0,0,5,7,1240,0,98042,1490,8223,255000,10619,237649,1011958
460,4,3.5,2.0,0,0,3,10,3450,0,98006,3220,8567,1050000,2733,1088946,1921590
461,3,2.25,2.0,0,0,4,8,2570,0,98042,2400,8049,348000,9559,399960,1270065
462,3,2.0,2.0,0,0,3,7,1510,0,98031,1570,3777,230000,10899,252024,972066
463,4,2.25,2.0,0,0,3,9,2390,0,98023,2480,11250,359500,9839,365950,1122965
464,3,1.0,1.0,0,0,3,6,980,0,98133,1220,7000,330000,22595,293158,1282536
465,1,0.75,1.0,0,0,2,4,430,0,98014,1200,7500,80000,37398,147982,1144538
466,3,1.75,1.0,0,0,3,7,1480,0,98133,1480,6360,465000,22249,385540,1389937
467,4,2.5,2.0,0,0,3,8,1850,0,98042,2100,7329,325000,6496,297291,1115098
468,3,2.0,1.0,0,0,4,7,1920,350,98168,1770,14833,340500,24843,356815,1429542
469,3,2.5,2.0,0,0,3,8,1810,0,98038,1810,6200,342500,8040,328833,1221248
470,2,2.0,2.0,0,0,3,6,1610,0,98178,1310,12950,290900,30854,259494,1248445
471,3,4.25,2.0,0,0,3,10,3840,0,98074,3230,7709,868700,5522,932135,2208150
472,4,2.75,2.0,0,1,3,9,3130,980,98125,2820,8400,1200000,31728,956137,2304634
473,4,3.25,2.0,0,0,3,11,3150,1040,98074,4300,11919,1150000,5400,1022295,2218391
474,4,2.75,2.0,0,0,3,9,3390,0,98074,3390,7111,859900,1318,786316,1907652
475,4,2.25,2.0,0,0,3,7,1890,0,98029,1580,3000,520000,4237,473483,1466761
476,3,2.5,2.0,0,2,3,9,1080,530,98118,1610,4173,460000,3478,488929,1450923
477,3,1.5,1.0,0,0,3,7,850,200,98115,1770,5400,438924,23984,474564,1717244
478,2,1.0,1.0,0,0,3,5,630,0,98126,1420,6550,315000,35524,259388,1381255
479,4,2.75,1.0,0,2,3,8,1780,1130,98033,2920,10988,590000,14443,844618,2287336
480,4,1.75,1.0,0,0,3,7,850,850,98006,1620,9000,378500,21857,401637,1491930
481,3,2.5,2.0,0,0,4,9,1950,0,98042,2350,7691,328500,8919,359967,1154753
482,3,3.0,2.0,0,0,4,8,2990,0,98005,2230,11553,849950,15423,813825,1836780
483,3,1.5,1.0,0,2,3,7,900,450,98136,1730,6012,525000,23675,482086,1585565
484,4,3.25,2.5,0,0,3,9,4860,0,98074,3850,181319,1390000,8134,1125074,2379129
485,4,2.5,1.0,0,0,4,8,1460,700,98023,2060,8250,295000,13631,296428,1044678
486,6,3.5,2.0,0,0,3,11,3860,1000,98006,3600,11793,1070000,6035,1181593,2147371
487,2,2.0,1.0,0,0,3,6,890,0,98118,1860,5000,207950,35630,305068,1389355
488,4,2.75,2.0,0,0,3,9,2810,0,98075,2820,7302,699900,4732,712427,1627444
489,5,2.5,2.0,0,1,4,8,3400,0,98027,3080,11081,1280000,13919,781529,2092506
490,4,1.5,1.0,0,0,4,7,960,620,98052,1560,7350,452000,18951,442146,1459977
491,3,2.0,1.0,0,1,4,7,1680,0,98055,1680,4921,370000,10262,321358,1317138
492,3,1.75,1.0,0,0,5,7,1300,0,98042,1300,10794,232000,17193,245263,1025094
493,5,2.5,2.0,0,0,4,7,2380,440,98034,1910,10392,669950,20026,552142,1906503
494,3,2.0,1.0,0,0,3,7,1070,440,98034,1660,6600,397500,15505,385447,1642200
495,2,2.5,2.0,0,0,3,8,870,360,98112,1240,1350,490000,3784,556586,2034698
496,4,2.0,2.0,0,0,3,9,1710,400,98116,1440,4420,725000,32899,691467,1653462
497,3,2.75,1.0,0,2,4,7,1610,1470,98032,2424,12410,299000,20713,416908,1420123
498,2,1.5,1.5,0,0,4,7,1190,300,98116,1590,4025,625000,41867,537932,1609706
499,3,2.5,2.0,0,0,3,7,2120,0,98065,2530,4816,437500,5423,444502,1345866
500,4,2.5,2.0,0,0,3,9,3180,0,98065,3030,5335,650000,4512,626023,1546591
501,2,1.0,1.0,0,0,3,7,860,630,98117,1460,3825,475000,31184,491508,1632987
502,3,2.0,1.0,0,0,4,8,1930,0,98042,2200,12825,342000,17653,341095,1178831
503,4,2.5,2.0,0,0,3,10,2770,0,98033,2720,10000,1200000,5766,1061072,2137587
504,3,1.5,1.0,0,0,4,7,1670,0,98055,1930,10200,280000,19033,295752,1200368
505,2,1.75,1.0,0,0,3,7,1330,0,98188,1450,11682,240000,7810,243295,1062990
506,3,1.0,1.5,0,0,4,7,1210,0,98107,1640,3333,529000,33019,537617,2099544
507,3,1.0,1.0,0,0,4,7,1030,160,98136,1690,5100,442000,27060,442862,1514636
508,2,1.0,1.0,0,0,4,7,820,720,98119,1420,5538,615000,24964,604249,2129652
509,4,3.75,2.0,0,0,3,10,4030,0,98033,2160,7200,1490000,3084,1352742,2507846
510,4,1.75,1.0,0,0,4,8,1580,850,98052,1980,8750,585000,12542,574385,1587945
511,4,2.5,2.0,0,0,3,8,2600,0,98059,2830,7787,480000,3715,479390,1489494
512,5,3.5,2.0,0,0,4,9,4410,0,98053,2900,50529,1100000,8967,1004353,1934642
513,4,1.0,1.5,0,0,3,7,1330,0,98133,1220,660,290000,24049,337182,1318480
514,3,1.75,1.0,0,0,5,7,950,950,98116,1770,5000,615000,23242,581505,1615148
515,2,1.0,1.0,0,0,4,7,1100,0,98133,1460,7680,300000,23810,348537,1315563
516,3,1.0,1.5,0,0,3,6,1580,400,98030,1860,11811,308000,30252,252581,1099307
517,3,2.5,2.0,0,0,3,9,2400,0,98033,2080,8615,750000,5239,778445,1977652
518,4,2.25,2.5,0,0,5,9,3390,1370,98112,2950,9323,2250000,36112,1738774,3136048
519,4,3.25,2.0,0,0,3,10,3180,0,98059,2200,178160,890000,3503,889989,1648618
520,3,1.0,1.0,0,0,5,6,1190,0,98058,1190,7560,288000,20902,237736,1084821
521,2,1.0,1.0,0,0,3,6,630,0,98178,1470,6840,190000,26181,167908,1114257
522,5,3.0,1.0,0,0,3,8,1520,1010,98133,2290,4011,515000,3736,472952,1627611
523,4,1.5,1.0,0,0,4,5,1690,0,98055,1690,9040,235000,30989,252079,1212471
524,2,1.0,1.0,0,0,3,6,940,0,98126,940,5000,275000,23240,294579,1392749
525,2,2.0,1.0,0,0,4,7,1240,0,98004,1380,9121,727500,22970,703696,2255703
526,4,2.5,2.0,0,0,3,7,3040,0,98053,2740,6587,650000,4188,644625,1648148
527,6,5.0,2.0,0,3,3,11,6050,0,98024,4210,233971,1600000,4916,1835136,3031204
528,4,1.0,1.5,0,0,3,6,1590,0,98125,1320,7085,365000,25876,392013,1497256
529,3,1.75,1.0,0,0,3,9,2500,0,98052,2590,28837,662000,11238,748235,1710230
530,3,2.5,1.0,0,0,3,7,1320,460,98038,1680,7848,270500,13632,293897,1219246
531,2,1.5,2.0,0,0,3,7,1360,0,98092,1360,1898,200000,13638,192815,922698
532,4,3.25,2.0,0,0,3,10,4740,0,98075,3340,49206,970000,10281,1107457,2270325
533,3,1.5,1.0,0,0,4,7,1010,0,98198,1400,9660,160000,19167,197057,965740
534,3,1.0,1.0,0,0,4,6,1040,0,98010,1580,7405,204000,16119,233242,1112554
535,3,2.25,2.0,0,0,4,7,1610,0,98058,1780,7529,358000,11005,288304,1152988
536,4,1.75,1.0,0,0,3,7,1570,0,98011,1870,8190,452000,13269,396805,1356274
537,2,2.0,1.0,0,0,4,7,1010,500,98103,1920,4000,595000,41975,587687,2133801
538,3,2.0,1.0,0,0,3,7,1360,0,98042,1360,6987,249000,7769,255572,1022185
539,4,2.5,2.0,0,0,3,8,1970,0,98055,2230,5109,346900,5912,339119,1141201
540,3,2.5,2.0,1,4,4,12,5403,0,98166,3980,104374,2130000,14293,2038953,2929127
541,4,2.5,2.0,0,0,3,7,1560,0,98056,1560,4350,280000,4320,304151,1401935
542,4,1.75,1.0,0,0,4,8,2270,50,98032,2120,9880,318888,15260,352692,1294049
543,3,2.25,1.0,0,0,3,8,2120,0,98075,2480,13492,530000,17420,622948,1554383
544,3,2.25,2.0,0,0,4,8,2120,0,98031,2120,14479,375000,11647,352531,1131695
545,4,2.5,2.0,0,0,3,11,3350,0,98052,3920,24728,910000,9973,1016130,1892334
546,4,2.5,2.0,0,0,4,10,2380,0,98006,2560,9770,782000,8543,859351,1685332
547,2,2.0,2.0,0,0,3,9,720,350,98106,1070,928,259950,2634,296924,1156198
548,4,2.75,1.0,0,0,4,7,1560,740,98058,1870,9588,315000,13049,355551,1255326
549,2,1.0,1.0,0,0,4,6,1320,0,98168,1190,6490,215000,26080,230517,1211907
550,3,1.75,1.0,0,2,4,7,1140,1040,98040,2180,8535,705000,25040,769180,2240533
551,3,3.0,2.0,0,3,5,10,3580,800,98199,3080,7680,1450000,22931,1889497,3131521
552,3,1.75,2.0,0,0,3,7,1790,0,98155,1520,10125,451000,24233,388413,1463263
553,2,1.0,1.0,0,0,4,6,750,0,98055,1340,8750,261000,26177,204538,945889
554,3,1.5,1.0,0,0,5,7,1300,0,98028,1570,8692,396000,21505,369548,1333634
555,4,2.5,2.0,0,3,3,9,2990,0,98059,3715,29170,725000,5681,749183,1939732
556,7,3.5,2.0,0,1,3,11,2860,1780,98040,3230,20697,1950000,18067,1633234,2441553
557,4,1.0,1.5,0,0,3,7,1400,0,98188,1310,7314,238000,20284,218613,1065030
558,6,1.75,2.0,0,0,4,8,2750,0,98052,2040,9563,750000,15456,631333,1632788
559,4,2.5,2.0,0,0,3,7,2050,0,98042,2050,8103,331500,6143,289719,1147422
560,4,3.0,1.0,0,0,3,7,1410,820,98065,1960,65340,460000,13449,440927,1331851
561,4,2.25,1.0,0,0,4,8,2340,0,98092,2340,107898,404950,11875,408812,1217072
562,3,2.5,2.0,0,0,3,9,2870,0,98103,1630,7995,880000,350,972070,2454866
563,4,2.5,2.0,0,0,3,10,4120,0,98074,3180,7257,863000,6372,953489,2140767
564,3,1.75,1.0,0,0,3,7,1370,710,98005,1870,8944,638700,20073,563864,1621368
565,3,2.5,2.0,0,0,3,7,1840,0,98053,1600,4697,435000,2400,486491,1388356
566,3,1.0,1.5,0,0,4,6,1180,0,98178,1490,5350,260000,20453,213046,1183959
567,5,2.75,1.5,0,0,5,7,1530,630,98105,2040,4000,671500,32002,739835,2392185
568,3,1.0,1.5,0,0,3,8,1180,0,98109,1440,3400,610000,39376,646496,2256848
569,2,0.75,1.0,0,0,4,6,870,290,98014,1870,25346,405000,28475,292667,1212925
570,4,2.5,2.0,0,0,3,7,1830,0,98038,1830,5998,338900,4216,295503,1212920
571,4,4.0,2.0,0,0,3,10,3200,0,98075,3480,7944,720000,4040,852704,1840239
572,5,3.0,1.5,0,0,4,7,1760,800,98108,1080,5445,442000,32255,415314,1482837
573,5,2.75,1.5,0,0,5,8,2550,0,98122,1590,3840,650000,41061,858199,2370779
574,3,1.75,1.0,0,0,3,7,1040,290,98058,1330,9081,263500,12419,248899,1076813
575,2,1.0,1.0,0,0,4,7,1220,0,98038,2010,98010,300000,18978,299500,1195159
576,3,2.5,2.0,0,0,3,7,1805,0,98002,2095,3402,266000,2168,273320,1206984
577,4,4.0,2.5,0,2,3,9,4150,1900,98077,2700,199504,930000,2170,1149768,2111762
578,4,2.5,2.0,0,0,3,8,2320,0,98028,2450,5471,530000,4044,482982,1487465
579,3,1.0,1.0,0,0,4,6,1384,0,98023,1000,8470,180000,18241,208063,914115
580,3,2.5,2.0,0,0,3,9,2720,0,98065,3180,7320,619000,3422,583961,1478596
581,3,1.5,1.0,0,0,4,7,1820,0,98003,1380,8976,264000,19225,254186,1187421
582,2,2.25,1.5,0,4,4,7,1530,600,98116,2130,4920,730000,26844,748863,1820637
583,4,2.25,2.0,0,0,3,7,2060,0,98034,2060,8155,439000,14539,463781,1776593
584,4,1.75,1.0,0,0,4,7,1080,340,98031,1500,7260,268500,12373,221113,959454
585,3,1.75,1.0,0,0,3,7,1510,0,98045,1470,15744,330000,10787,335642,1270839
586,3,2.5,1.5,0,0,3,8,1960,200,98122,2160,5120,640000,40773,740976,2314782
587,3,2.5,2.0,0,0,4,11,3180,0,98074,3030,12835,900000,13337,871195,1865230
588,3,2.25,2.0,0,0,4,8,2110,0,98038,2470,14000,370000,10864,392125,1315061
